,image_path,pred,label,identifier
6856,Tomato___Target_Spot/image (1034).JPG,35,35,regular
6857,Tomato___Target_Spot/image (1034)_marked.JPG,34,35,seg_wb
6858,Tomato___Target_Spot/image (1038).JPG,35,35,regular
6859,Tomato___Target_Spot/image (1038)_marked.JPG,34,35,seg_wb
6860,Tomato___Target_Spot/image (1045).JPG,34,35,regular
6861,Tomato___Target_Spot/image (1045)_marked.JPG,35,35,seg_wb
6862,Tomato___Target_Spot/image (1046).JPG,35,35,regular
6863,Tomato___Target_Spot/image (1046)_marked.JPG,34,35,seg_wb
6864,Tomato___Target_Spot/image (1047).JPG,35,35,regular
6865,Tomato___Target_Spot/image (1047)_marked.JPG,25,35,seg_wb
6866,Tomato___Target_Spot/image (1049).JPG,35,35,regular
6867,Tomato___Target_Spot/image (1049)_marked.JPG,25,35,seg_wb
6868,Tomato___Target_Spot/image (1053).JPG,38,35,regular
6869,Tomato___Target_Spot/image (1053)_marked.JPG,37,35,seg_wb
6870,Tomato___Target_Spot/image (1054).JPG,35,35,regular
6871,Tomato___Target_Spot/image (1054)_marked.JPG,29,35,seg_wb
6872,Tomato___Target_Spot/image (1057).JPG,35,35,regular
6873,Tomato___Target_Spot/image (1057)_marked.JPG,38,35,seg_wb
6874,Tomato___Target_Spot/image (1058).JPG,35,35,regular
6875,Tomato___Target_Spot/image (1058)_marked.JPG,29,35,seg_wb
6876,Tomato___Target_Spot/image (106).JPG,30,35,regular
6877,Tomato___Target_Spot/image (106)_marked.JPG,35,35,seg_wb
6878,Tomato___Target_Spot/image (1061).JPG,35,35,regular
6879,Tomato___Target_Spot/image (1061)_marked.JPG,38,35,seg_wb
6880,Tomato___Target_Spot/image (1067).JPG,35,35,regular
6881,Tomato___Target_Spot/image (1067)_marked.JPG,34,35,seg_wb
6882,Tomato___Target_Spot/image (1068).JPG,35,35,regular
6883,Tomato___Target_Spot/image (1068)_marked.JPG,34,35,seg_wb
6884,Tomato___Target_Spot/image (1073).JPG,35,35,regular
6885,Tomato___Target_Spot/image (1073)_marked.JPG,34,35,seg_wb
6886,Tomato___Target_Spot/image (1078).JPG,35,35,regular
6887,Tomato___Target_Spot/image (1078)_marked.JPG,38,35,seg_wb
6888,Tomato___Target_Spot/image (1081).JPG,37,35,regular
6889,Tomato___Target_Spot/image (1081)_marked.JPG,35,35,seg_wb
6890,Tomato___Target_Spot/image (1087).JPG,35,35,regular
6891,Tomato___Target_Spot/image (1087)_marked.JPG,34,35,seg_wb
6892,Tomato___Target_Spot/image (1097).JPG,35,35,regular
6893,Tomato___Target_Spot/image (1097)_marked.JPG,38,35,seg_wb
6894,Tomato___Target_Spot/image (11).JPG,35,35,regular
6895,Tomato___Target_Spot/image (11)_marked.JPG,38,35,seg_wb
6896,Tomato___Target_Spot/image (1102).JPG,35,35,regular
6897,Tomato___Target_Spot/image (1102)_marked.JPG,34,35,seg_wb
6898,Tomato___Target_Spot/image (1103).JPG,35,35,regular
6899,Tomato___Target_Spot/image (1103)_marked.JPG,34,35,seg_wb
6900,Tomato___Target_Spot/image (1108).JPG,35,35,regular
6901,Tomato___Target_Spot/image (1108)_marked.JPG,25,35,seg_wb
6902,Tomato___Target_Spot/image (112).JPG,35,35,regular
6903,Tomato___Target_Spot/image (112)_marked.JPG,34,35,seg_wb
6904,Tomato___Target_Spot/image (1121).JPG,38,35,regular
6905,Tomato___Target_Spot/image (1121)_marked.JPG,35,35,seg_wb
6906,Tomato___Target_Spot/image (1126).JPG,35,35,regular
6907,Tomato___Target_Spot/image (1126)_marked.JPG,34,35,seg_wb
6908,Tomato___Target_Spot/image (1128).JPG,35,35,regular
6909,Tomato___Target_Spot/image (1128)_marked.JPG,34,35,seg_wb
6910,Tomato___Target_Spot/image (1133).JPG,35,35,regular
6911,Tomato___Target_Spot/image (1133)_marked.JPG,38,35,seg_wb
6912,Tomato___Target_Spot/image (1139).JPG,34,35,regular
6913,Tomato___Target_Spot/image (1139)_marked.JPG,35,35,seg_wb
6914,Tomato___Target_Spot/image (1142).JPG,35,35,regular
6915,Tomato___Target_Spot/image (1142)_marked.JPG,38,35,seg_wb
6916,Tomato___Target_Spot/image (1143).JPG,35,35,regular
6917,Tomato___Target_Spot/image (1143)_marked.JPG,34,35,seg_wb
6918,Tomato___Target_Spot/image (1146).JPG,35,35,regular
6919,Tomato___Target_Spot/image (1146)_marked.JPG,34,35,seg_wb
6920,Tomato___Target_Spot/image (1152).JPG,35,35,regular
6921,Tomato___Target_Spot/image (1152)_marked.JPG,38,35,seg_wb
6922,Tomato___Target_Spot/image (1154).JPG,35,35,regular
6923,Tomato___Target_Spot/image (1154)_marked.JPG,38,35,seg_wb
6924,Tomato___Target_Spot/image (1156).JPG,37,35,regular
6925,Tomato___Target_Spot/image (1156)_marked.JPG,35,35,seg_wb
6926,Tomato___Target_Spot/image (1158).JPG,35,35,regular
6927,Tomato___Target_Spot/image (1158)_marked.JPG,34,35,seg_wb
6928,Tomato___Target_Spot/image (1160).JPG,35,35,regular
6929,Tomato___Target_Spot/image (1160)_marked.JPG,34,35,seg_wb
6930,Tomato___Target_Spot/image (1162).JPG,35,35,regular
6931,Tomato___Target_Spot/image (1162)_marked.JPG,34,35,seg_wb
6932,Tomato___Target_Spot/image (1165).JPG,38,35,regular
6933,Tomato___Target_Spot/image (1165)_marked.JPG,35,35,seg_wb
6934,Tomato___Target_Spot/image (1170).JPG,18,35,regular
6935,Tomato___Target_Spot/image (1170)_marked.JPG,35,35,seg_wb
6936,Tomato___Target_Spot/image (1181).JPG,35,35,regular
6937,Tomato___Target_Spot/image (1181)_marked.JPG,34,35,seg_wb
6938,Tomato___Target_Spot/image (1182).JPG,35,35,regular
6939,Tomato___Target_Spot/image (1182)_marked.JPG,33,35,seg_wb
6940,Tomato___Target_Spot/image (1188).JPG,29,35,regular
6941,Tomato___Target_Spot/image (1188)_marked.JPG,31,35,seg_wb
6942,Tomato___Target_Spot/image (1190).JPG,35,35,regular
6943,Tomato___Target_Spot/image (1190)_marked.JPG,38,35,seg_wb
6944,Tomato___Target_Spot/image (1197).JPG,35,35,regular
6945,Tomato___Target_Spot/image (1197)_marked.JPG,34,35,seg_wb
6946,Tomato___Target_Spot/image (1199).JPG,35,35,regular
6947,Tomato___Target_Spot/image (1199)_marked.JPG,34,35,seg_wb
6948,Tomato___Target_Spot/image (12).JPG,35,35,regular
6949,Tomato___Target_Spot/image (12)_marked.JPG,38,35,seg_wb
6950,Tomato___Target_Spot/image (1205).JPG,34,35,regular
6951,Tomato___Target_Spot/image (1205)_marked.JPG,38,35,seg_wb
6952,Tomato___Target_Spot/image (1207).JPG,35,35,regular
6953,Tomato___Target_Spot/image (1207)_marked.JPG,31,35,seg_wb
6954,Tomato___Target_Spot/image (1212).JPG,35,35,regular
6955,Tomato___Target_Spot/image (1212)_marked.JPG,34,35,seg_wb
6956,Tomato___Target_Spot/image (1213).JPG,35,35,regular
6957,Tomato___Target_Spot/image (1213)_marked.JPG,38,35,seg_wb
6958,Tomato___Target_Spot/image (122).JPG,35,35,regular
6959,Tomato___Target_Spot/image (122)_marked.JPG,34,35,seg_wb
6960,Tomato___Target_Spot/image (1227).JPG,35,35,regular
6961,Tomato___Target_Spot/image (1227)_marked.JPG,34,35,seg_wb
6962,Tomato___Target_Spot/image (1229).JPG,35,35,regular
6963,Tomato___Target_Spot/image (1229)_marked.JPG,34,35,seg_wb
6964,Tomato___Target_Spot/image (1233).JPG,35,35,regular
6965,Tomato___Target_Spot/image (1233)_marked.JPG,34,35,seg_wb
6966,Tomato___Target_Spot/image (1234).JPG,35,35,regular
6967,Tomato___Target_Spot/image (1234)_marked.JPG,34,35,seg_wb
6968,Tomato___Target_Spot/image (124).JPG,35,35,regular
6969,Tomato___Target_Spot/image (124)_marked.JPG,38,35,seg_wb
6970,Tomato___Target_Spot/image (1242).JPG,35,35,regular
6971,Tomato___Target_Spot/image (1242)_marked.JPG,34,35,seg_wb
6972,Tomato___Target_Spot/image (1245).JPG,35,35,regular
6973,Tomato___Target_Spot/image (1245)_marked.JPG,34,35,seg_wb
6974,Tomato___Target_Spot/image (1251).JPG,35,35,regular
6975,Tomato___Target_Spot/image (1251)_marked.JPG,34,35,seg_wb
6976,Tomato___Target_Spot/image (1253).JPG,33,35,regular
6977,Tomato___Target_Spot/image (1253)_marked.JPG,35,35,seg_wb
6978,Tomato___Target_Spot/image (1254).JPG,35,35,regular
6979,Tomato___Target_Spot/image (1254)_marked.JPG,34,35,seg_wb
6980,Tomato___Target_Spot/image (1261).JPG,38,35,regular
6981,Tomato___Target_Spot/image (1261)_marked.JPG,34,35,seg_wb
6982,Tomato___Target_Spot/image (1264).JPG,29,35,regular
6983,Tomato___Target_Spot/image (1264)_marked.JPG,35,35,seg_wb
6984,Tomato___Target_Spot/image (127).JPG,35,35,regular
6985,Tomato___Target_Spot/image (127)_marked.JPG,34,35,seg_wb
6986,Tomato___Target_Spot/image (1270).JPG,35,35,regular
6987,Tomato___Target_Spot/image (1270)_marked.JPG,34,35,seg_wb
6988,Tomato___Target_Spot/image (1277).JPG,35,35,regular
6989,Tomato___Target_Spot/image (1277)_marked.JPG,34,35,seg_wb
6990,Tomato___Target_Spot/image (1278).JPG,35,35,regular
6991,Tomato___Target_Spot/image (1278)_marked.JPG,34,35,seg_wb
6992,Tomato___Target_Spot/image (128).JPG,29,35,regular
6993,Tomato___Target_Spot/image (128)_marked.JPG,35,35,seg_wb
6994,Tomato___Target_Spot/image (1282).JPG,35,35,regular
6995,Tomato___Target_Spot/image (1282)_marked.JPG,34,35,seg_wb
6996,Tomato___Target_Spot/image (1298).JPG,35,35,regular
6997,Tomato___Target_Spot/image (1298)_marked.JPG,34,35,seg_wb
6998,Tomato___Target_Spot/image (130).JPG,6,35,regular
6999,Tomato___Target_Spot/image (130)_marked.JPG,38,35,seg_wb
7000,Tomato___Target_Spot/image (1302).JPG,33,35,regular
7001,Tomato___Target_Spot/image (1302)_marked.JPG,35,35,seg_wb
7002,Tomato___Target_Spot/image (1305).JPG,38,35,regular
7003,Tomato___Target_Spot/image (1305)_marked.JPG,35,35,seg_wb
7004,Tomato___Target_Spot/image (1308).JPG,35,35,regular
7005,Tomato___Target_Spot/image (1308)_marked.JPG,29,35,seg_wb
7006,Tomato___Target_Spot/image (1323).JPG,35,35,regular
7007,Tomato___Target_Spot/image (1323)_marked.JPG,34,35,seg_wb
7008,Tomato___Target_Spot/image (133).JPG,35,35,regular
7009,Tomato___Target_Spot/image (133)_marked.JPG,29,35,seg_wb
7010,Tomato___Target_Spot/image (1333).JPG,34,35,regular
7011,Tomato___Target_Spot/image (1333)_marked.JPG,35,35,seg_wb
7012,Tomato___Target_Spot/image (1334).JPG,29,35,regular
7013,Tomato___Target_Spot/image (1334)_marked.JPG,35,35,seg_wb
7014,Tomato___Target_Spot/image (1335).JPG,38,35,regular
7015,Tomato___Target_Spot/image (1335)_marked.JPG,35,35,seg_wb
7016,Tomato___Target_Spot/image (1336).JPG,38,35,regular
7017,Tomato___Target_Spot/image (1336)_marked.JPG,35,35,seg_wb
7018,Tomato___Target_Spot/image (134).JPG,34,35,regular
7019,Tomato___Target_Spot/image (134)_marked.JPG,35,35,seg_wb
7020,Tomato___Target_Spot/image (1340).JPG,35,35,regular
7021,Tomato___Target_Spot/image (1340)_marked.JPG,38,35,seg_wb
7022,Tomato___Target_Spot/image (1356).JPG,35,35,regular
7023,Tomato___Target_Spot/image (1356)_marked.JPG,33,35,seg_wb
7024,Tomato___Target_Spot/image (1359).JPG,37,35,regular
7025,Tomato___Target_Spot/image (1359)_marked.JPG,35,35,seg_wb
7026,Tomato___Target_Spot/image (136).JPG,35,35,regular
7027,Tomato___Target_Spot/image (136)_marked.JPG,34,35,seg_wb
7028,Tomato___Target_Spot/image (1360).JPG,35,35,regular
7029,Tomato___Target_Spot/image (1360)_marked.JPG,34,35,seg_wb
7030,Tomato___Target_Spot/image (1363).JPG,35,35,regular
7031,Tomato___Target_Spot/image (1363)_marked.JPG,29,35,seg_wb
7032,Tomato___Target_Spot/image (1365).JPG,35,35,regular
7033,Tomato___Target_Spot/image (1365)_marked.JPG,34,35,seg_wb
7034,Tomato___Target_Spot/image (1372).JPG,35,35,regular
7035,Tomato___Target_Spot/image (1372)_marked.JPG,34,35,seg_wb
7036,Tomato___Target_Spot/image (1377).JPG,35,35,regular
7037,Tomato___Target_Spot/image (1377)_marked.JPG,34,35,seg_wb
7038,Tomato___Target_Spot/image (1379).JPG,35,35,regular
7039,Tomato___Target_Spot/image (1379)_marked.JPG,34,35,seg_wb
7040,Tomato___Target_Spot/image (1391).JPG,34,35,regular
7041,Tomato___Target_Spot/image (1391)_marked.JPG,35,35,seg_wb
7042,Tomato___Target_Spot/image (1394).JPG,35,35,regular
7043,Tomato___Target_Spot/image (1394)_marked.JPG,34,35,seg_wb
7044,Tomato___Target_Spot/image (1398).JPG,35,35,regular
7045,Tomato___Target_Spot/image (1398)_marked.JPG,34,35,seg_wb
7046,Tomato___Target_Spot/image (14).JPG,35,35,regular
7047,Tomato___Target_Spot/image (14)_marked.JPG,5,35,seg_wb
7048,Tomato___Target_Spot/image (141).JPG,34,35,regular
7049,Tomato___Target_Spot/image (141)_marked.JPG,35,35,seg_wb
7050,Tomato___Target_Spot/image (142).JPG,35,35,regular
7051,Tomato___Target_Spot/image (142)_marked.JPG,38,35,seg_wb
7052,Tomato___Target_Spot/image (144).JPG,35,35,regular
7053,Tomato___Target_Spot/image (144)_marked.JPG,34,35,seg_wb
7054,Tomato___Target_Spot/image (147).JPG,35,35,regular
7055,Tomato___Target_Spot/image (147)_marked.JPG,34,35,seg_wb
7056,Tomato___Target_Spot/image (156).JPG,35,35,regular
7057,Tomato___Target_Spot/image (156)_marked.JPG,32,35,seg_wb
7058,Tomato___Target_Spot/image (157).JPG,29,35,regular
7059,Tomato___Target_Spot/image (157)_marked.JPG,35,35,seg_wb
7060,Tomato___Target_Spot/image (159).JPG,35,35,regular
7061,Tomato___Target_Spot/image (159)_marked.JPG,34,35,seg_wb
7062,Tomato___Target_Spot/image (160).JPG,35,35,regular
7063,Tomato___Target_Spot/image (160)_marked.JPG,21,35,seg_wb
7064,Tomato___Target_Spot/image (162).JPG,35,35,regular
7065,Tomato___Target_Spot/image (162)_marked.JPG,34,35,seg_wb
7066,Tomato___Target_Spot/image (166).JPG,35,35,regular
7067,Tomato___Target_Spot/image (166)_marked.JPG,38,35,seg_wb
7068,Tomato___Target_Spot/image (178).JPG,35,35,regular
7069,Tomato___Target_Spot/image (178)_marked.JPG,34,35,seg_wb
7070,Tomato___Target_Spot/image (183).JPG,37,35,regular
7071,Tomato___Target_Spot/image (183)_marked.JPG,33,35,seg_wb
7072,Tomato___Target_Spot/image (184).JPG,35,35,regular
7073,Tomato___Target_Spot/image (184)_marked.JPG,38,35,seg_wb
7074,Tomato___Target_Spot/image (186).JPG,35,35,regular
7075,Tomato___Target_Spot/image (186)_marked.JPG,34,35,seg_wb
7076,Tomato___Target_Spot/image (191).JPG,35,35,regular
7077,Tomato___Target_Spot/image (191)_marked.JPG,29,35,seg_wb
7078,Tomato___Target_Spot/image (197).JPG,35,35,regular
7079,Tomato___Target_Spot/image (197)_marked.JPG,34,35,seg_wb
7080,Tomato___Target_Spot/image (199).JPG,35,35,regular
7081,Tomato___Target_Spot/image (199)_marked.JPG,34,35,seg_wb
7082,Tomato___Target_Spot/image (2).JPG,35,35,regular
7083,Tomato___Target_Spot/image (2)_marked.JPG,38,35,seg_wb
7084,Tomato___Target_Spot/image (20).JPG,35,35,regular
7085,Tomato___Target_Spot/image (20)_marked.JPG,34,35,seg_wb
7086,Tomato___Target_Spot/image (205).JPG,35,35,regular
7087,Tomato___Target_Spot/image (205)_marked.JPG,34,35,seg_wb
7088,Tomato___Target_Spot/image (210).JPG,34,35,regular
7089,Tomato___Target_Spot/image (210)_marked.JPG,35,35,seg_wb
7090,Tomato___Target_Spot/image (211).JPG,35,35,regular
7091,Tomato___Target_Spot/image (211)_marked.JPG,34,35,seg_wb
7092,Tomato___Target_Spot/image (212).JPG,35,35,regular
7093,Tomato___Target_Spot/image (212)_marked.JPG,34,35,seg_wb
7094,Tomato___Target_Spot/image (216).JPG,35,35,regular
7095,Tomato___Target_Spot/image (216)_marked.JPG,34,35,seg_wb
7096,Tomato___Target_Spot/image (218).JPG,35,35,regular
7097,Tomato___Target_Spot/image (218)_marked.JPG,38,35,seg_wb
7098,Tomato___Target_Spot/image (22).JPG,34,35,regular
7099,Tomato___Target_Spot/image (22)_marked.JPG,25,35,seg_wb
7100,Tomato___Target_Spot/image (225).JPG,35,35,regular
7101,Tomato___Target_Spot/image (225)_marked.JPG,34,35,seg_wb
7102,Tomato___Target_Spot/image (226).JPG,35,35,regular
7103,Tomato___Target_Spot/image (226)_marked.JPG,34,35,seg_wb
7104,Tomato___Target_Spot/image (229).JPG,35,35,regular
7105,Tomato___Target_Spot/image (229)_marked.JPG,38,35,seg_wb
7106,Tomato___Target_Spot/image (23).JPG,35,35,regular
7107,Tomato___Target_Spot/image (23)_marked.JPG,34,35,seg_wb
7108,Tomato___Target_Spot/image (230).JPG,29,35,regular
7109,Tomato___Target_Spot/image (230)_marked.JPG,35,35,seg_wb
7110,Tomato___Target_Spot/image (234).JPG,37,35,regular
7111,Tomato___Target_Spot/image (234)_marked.JPG,34,35,seg_wb
7112,Tomato___Target_Spot/image (242).JPG,35,35,regular
7113,Tomato___Target_Spot/image (242)_marked.JPG,3,35,seg_wb
7114,Tomato___Target_Spot/image (243).JPG,35,35,regular
7115,Tomato___Target_Spot/image (243)_marked.JPG,34,35,seg_wb
7116,Tomato___Target_Spot/image (250).JPG,35,35,regular
7117,Tomato___Target_Spot/image (250)_marked.JPG,37,35,seg_wb
7118,Tomato___Target_Spot/image (251).JPG,35,35,regular
7119,Tomato___Target_Spot/image (251)_marked.JPG,34,35,seg_wb
7120,Tomato___Target_Spot/image (256).JPG,35,35,regular
7121,Tomato___Target_Spot/image (256)_marked.JPG,34,35,seg_wb
7122,Tomato___Target_Spot/image (279).JPG,38,35,regular
7123,Tomato___Target_Spot/image (279)_marked.JPG,35,35,seg_wb
7124,Tomato___Target_Spot/image (28).JPG,35,35,regular
7125,Tomato___Target_Spot/image (28)_marked.JPG,34,35,seg_wb
7126,Tomato___Target_Spot/image (280).JPG,35,35,regular
7127,Tomato___Target_Spot/image (280)_marked.JPG,34,35,seg_wb
7128,Tomato___Target_Spot/image (282).JPG,38,35,regular
7129,Tomato___Target_Spot/image (282)_marked.JPG,34,35,seg_wb
7130,Tomato___Target_Spot/image (283).JPG,35,35,regular
7131,Tomato___Target_Spot/image (283)_marked.JPG,38,35,seg_wb
7132,Tomato___Target_Spot/image (284).JPG,35,35,regular
7133,Tomato___Target_Spot/image (284)_marked.JPG,34,35,seg_wb
7134,Tomato___Target_Spot/image (285).JPG,5,35,regular
7135,Tomato___Target_Spot/image (285)_marked.JPG,35,35,seg_wb
7136,Tomato___Target_Spot/image (286).JPG,3,35,regular
7137,Tomato___Target_Spot/image (286)_marked.JPG,38,35,seg_wb
7138,Tomato___Target_Spot/image (288).JPG,35,35,regular
7139,Tomato___Target_Spot/image (288)_marked.JPG,34,35,seg_wb
7140,Tomato___Target_Spot/image (290).JPG,35,35,regular
7141,Tomato___Target_Spot/image (290)_marked.JPG,38,35,seg_wb
7142,Tomato___Target_Spot/image (291).JPG,35,35,regular
7143,Tomato___Target_Spot/image (291)_marked.JPG,34,35,seg_wb
7144,Tomato___Target_Spot/image (298).JPG,35,35,regular
7145,Tomato___Target_Spot/image (298)_marked.JPG,25,35,seg_wb
7146,Tomato___Target_Spot/image (299).JPG,35,35,regular
7147,Tomato___Target_Spot/image (299)_marked.JPG,34,35,seg_wb
7148,Tomato___Target_Spot/image (3).JPG,35,35,regular
7149,Tomato___Target_Spot/image (3)_marked.JPG,34,35,seg_wb
7150,Tomato___Target_Spot/image (309).JPG,35,35,regular
7151,Tomato___Target_Spot/image (309)_marked.JPG,29,35,seg_wb
7152,Tomato___Target_Spot/image (312).JPG,35,35,regular
7153,Tomato___Target_Spot/image (312)_marked.JPG,34,35,seg_wb
7154,Tomato___Target_Spot/image (317).JPG,35,35,regular
7155,Tomato___Target_Spot/image (317)_marked.JPG,38,35,seg_wb
7156,Tomato___Target_Spot/image (328).JPG,35,35,regular
7157,Tomato___Target_Spot/image (328)_marked.JPG,34,35,seg_wb
7158,Tomato___Target_Spot/image (33).JPG,35,35,regular
7159,Tomato___Target_Spot/image (33)_marked.JPG,34,35,seg_wb
7160,Tomato___Target_Spot/image (333).JPG,35,35,regular
7161,Tomato___Target_Spot/image (333)_marked.JPG,34,35,seg_wb
7162,Tomato___Target_Spot/image (336).JPG,35,35,regular
7163,Tomato___Target_Spot/image (336)_marked.JPG,34,35,seg_wb
7164,Tomato___Target_Spot/image (337).JPG,35,35,regular
7165,Tomato___Target_Spot/image (337)_marked.JPG,34,35,seg_wb
7166,Tomato___Target_Spot/image (342).JPG,34,35,regular
7167,Tomato___Target_Spot/image (342)_marked.JPG,35,35,seg_wb
7168,Tomato___Target_Spot/image (35).JPG,33,35,regular
7169,Tomato___Target_Spot/image (35)_marked.JPG,34,35,seg_wb
7170,Tomato___Target_Spot/image (350).JPG,35,35,regular
7171,Tomato___Target_Spot/image (350)_marked.JPG,34,35,seg_wb
7172,Tomato___Target_Spot/image (356).JPG,35,35,regular
7173,Tomato___Target_Spot/image (356)_marked.JPG,33,35,seg_wb
7174,Tomato___Target_Spot/image (358).JPG,35,35,regular
7175,Tomato___Target_Spot/image (358)_marked.JPG,38,35,seg_wb
7176,Tomato___Target_Spot/image (359).JPG,35,35,regular
7177,Tomato___Target_Spot/image (359)_marked.JPG,38,35,seg_wb
7178,Tomato___Target_Spot/image (361).JPG,35,35,regular
7179,Tomato___Target_Spot/image (361)_marked.JPG,34,35,seg_wb
7180,Tomato___Target_Spot/image (362).JPG,35,35,regular
7181,Tomato___Target_Spot/image (362)_marked.JPG,34,35,seg_wb
7182,Tomato___Target_Spot/image (366).JPG,35,35,regular
7183,Tomato___Target_Spot/image (366)_marked.JPG,38,35,seg_wb
7184,Tomato___Target_Spot/image (375).JPG,35,35,regular
7185,Tomato___Target_Spot/image (375)_marked.JPG,37,35,seg_wb
7186,Tomato___Target_Spot/image (376).JPG,34,35,regular
7187,Tomato___Target_Spot/image (376)_marked.JPG,26,35,seg_wb
7188,Tomato___Target_Spot/image (390).JPG,34,35,regular
7189,Tomato___Target_Spot/image (390)_marked.JPG,35,35,seg_wb
7190,Tomato___Target_Spot/image (395).JPG,35,35,regular
7191,Tomato___Target_Spot/image (395)_marked.JPG,38,35,seg_wb
7192,Tomato___Target_Spot/image (396).JPG,34,35,regular
7193,Tomato___Target_Spot/image (396)_marked.JPG,35,35,seg_wb
7194,Tomato___Target_Spot/image (399).JPG,35,35,regular
7195,Tomato___Target_Spot/image (399)_marked.JPG,34,35,seg_wb
7196,Tomato___Target_Spot/image (405).JPG,38,35,regular
7197,Tomato___Target_Spot/image (405)_marked.JPG,35,35,seg_wb
7198,Tomato___Target_Spot/image (409).JPG,35,35,regular
7199,Tomato___Target_Spot/image (409)_marked.JPG,34,35,seg_wb
7200,Tomato___Target_Spot/image (41).JPG,38,35,regular
7201,Tomato___Target_Spot/image (41)_marked.JPG,35,35,seg_wb
7202,Tomato___Target_Spot/image (411).JPG,35,35,regular
7203,Tomato___Target_Spot/image (411)_marked.JPG,29,35,seg_wb
7204,Tomato___Target_Spot/image (412).JPG,35,35,regular
7205,Tomato___Target_Spot/image (412)_marked.JPG,31,35,seg_wb
7206,Tomato___Target_Spot/image (414).JPG,37,35,regular
7207,Tomato___Target_Spot/image (414)_marked.JPG,35,35,seg_wb
7208,Tomato___Target_Spot/image (418).JPG,35,35,regular
7209,Tomato___Target_Spot/image (418)_marked.JPG,36,35,seg_wb
7210,Tomato___Target_Spot/image (420).JPG,35,35,regular
7211,Tomato___Target_Spot/image (420)_marked.JPG,34,35,seg_wb
7212,Tomato___Target_Spot/image (421).JPG,35,35,regular
7213,Tomato___Target_Spot/image (421)_marked.JPG,34,35,seg_wb
7214,Tomato___Target_Spot/image (422).JPG,35,35,regular
7215,Tomato___Target_Spot/image (422)_marked.JPG,34,35,seg_wb
7216,Tomato___Target_Spot/image (427).JPG,34,35,regular
7217,Tomato___Target_Spot/image (427)_marked.JPG,35,35,seg_wb
7218,Tomato___Target_Spot/image (43).JPG,35,35,regular
7219,Tomato___Target_Spot/image (43)_marked.JPG,34,35,seg_wb
7220,Tomato___Target_Spot/image (430).JPG,35,35,regular
7221,Tomato___Target_Spot/image (430)_marked.JPG,31,35,seg_wb
7222,Tomato___Target_Spot/image (431).JPG,35,35,regular
7223,Tomato___Target_Spot/image (431)_marked.JPG,33,35,seg_wb
7224,Tomato___Target_Spot/image (432).JPG,35,35,regular
7225,Tomato___Target_Spot/image (432)_marked.JPG,38,35,seg_wb
7226,Tomato___Target_Spot/image (434).JPG,35,35,regular
7227,Tomato___Target_Spot/image (434)_marked.JPG,38,35,seg_wb
7228,Tomato___Target_Spot/image (445).JPG,35,35,regular
7229,Tomato___Target_Spot/image (445)_marked.JPG,38,35,seg_wb
7230,Tomato___Target_Spot/image (449).JPG,35,35,regular
7231,Tomato___Target_Spot/image (449)_marked.JPG,34,35,seg_wb
7232,Tomato___Target_Spot/image (452).JPG,35,35,regular
7233,Tomato___Target_Spot/image (452)_marked.JPG,38,35,seg_wb
7234,Tomato___Target_Spot/image (454).JPG,34,35,regular
7235,Tomato___Target_Spot/image (454)_marked.JPG,38,35,seg_wb
7236,Tomato___Target_Spot/image (456).JPG,35,35,regular
7237,Tomato___Target_Spot/image (456)_marked.JPG,34,35,seg_wb
7238,Tomato___Target_Spot/image (467).JPG,35,35,regular
7239,Tomato___Target_Spot/image (467)_marked.JPG,34,35,seg_wb
7240,Tomato___Target_Spot/image (468).JPG,35,35,regular
7241,Tomato___Target_Spot/image (468)_marked.JPG,34,35,seg_wb
7242,Tomato___Target_Spot/image (472).JPG,35,35,regular
7243,Tomato___Target_Spot/image (472)_marked.JPG,38,35,seg_wb
7244,Tomato___Target_Spot/image (475).JPG,35,35,regular
7245,Tomato___Target_Spot/image (475)_marked.JPG,34,35,seg_wb
7246,Tomato___Target_Spot/image (476).JPG,35,35,regular
7247,Tomato___Target_Spot/image (476)_marked.JPG,38,35,seg_wb
7248,Tomato___Target_Spot/image (48).JPG,35,35,regular
7249,Tomato___Target_Spot/image (48)_marked.JPG,38,35,seg_wb
7250,Tomato___Target_Spot/image (483).JPG,33,35,regular
7251,Tomato___Target_Spot/image (483)_marked.JPG,35,35,seg_wb
7252,Tomato___Target_Spot/image (484).JPG,35,35,regular
7253,Tomato___Target_Spot/image (484)_marked.JPG,34,35,seg_wb
7254,Tomato___Target_Spot/image (485).JPG,35,35,regular
7255,Tomato___Target_Spot/image (485)_marked.JPG,38,35,seg_wb
7256,Tomato___Target_Spot/image (491).JPG,35,35,regular
7257,Tomato___Target_Spot/image (491)_marked.JPG,38,35,seg_wb
7258,Tomato___Target_Spot/image (497).JPG,35,35,regular
7259,Tomato___Target_Spot/image (497)_marked.JPG,34,35,seg_wb
7260,Tomato___Target_Spot/image (499).JPG,35,35,regular
7261,Tomato___Target_Spot/image (499)_marked.JPG,34,35,seg_wb
7262,Tomato___Target_Spot/image (50).JPG,35,35,regular
7263,Tomato___Target_Spot/image (50)_marked.JPG,34,35,seg_wb
7264,Tomato___Target_Spot/image (501).JPG,35,35,regular
7265,Tomato___Target_Spot/image (501)_marked.JPG,34,35,seg_wb
7266,Tomato___Target_Spot/image (503).JPG,35,35,regular
7267,Tomato___Target_Spot/image (503)_marked.JPG,34,35,seg_wb
